name,id,texture,count,quality,canUse,level,levelColHeader,minBid,minIncrement,buyoutPrice,bidAmount,highBidder,bidderFullName,owner,ownerFullName,saleStatus
1445,1445,135038,1,-1,false,854894080,9031,0,9506,0,false,0
1445,1445,135038,1,-1,false,854894080,9032,0,9507,0,false,0
Lichbloom,36905,134225,3,1,true,1,REQ_LEVEL_ABBR,56710,0,59694,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379658,0,399640,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379658,0,399640,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379658,0,399640,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379772,0,399760,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379772,0,399760,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379696,0,399680,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,5,1,true,1,REQ_LEVEL_ABBR,94521,0,99495,0,false,0
Lichbloom,36905,134225,8,1,true,1,REQ_LEVEL_ABBR,151940,0,159936,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379715,0,399700,0,false,0
Lichbloom,36905,134225,3,1,true,1,REQ_LEVEL_ABBR,56710,0,59694,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379886,0,399880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379886,0,399880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379658,0,399640,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379658,0,399640,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379772,0,399760,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379772,0,399760,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379715,0,399700,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379715,0,399700,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379715,0,399700,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379715,0,399700,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379715,0,399700,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379696,0,399680,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379696,0,399680,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379658,0,399640,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,377986,0,397880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,377986,0,397880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,377986,0,397880,0,false,0
Lichbloom,36905,134225,3,1,true,1,REQ_LEVEL_ABBR,56701,0,59685,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379772,0,399760,0,false,0
Lichbloom,36905,134225,3,1,true,1,REQ_LEVEL_ABBR,56713,0,59697,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,19,1,true,1,REQ_LEVEL_ABBR,378043,0,378043,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379658,0,399640,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,13,1,true,1,REQ_LEVEL_ABBR,246865,0,259857,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379886,0,399880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379886,0,399880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379715,0,399700,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379715,0,399700,0,false,0
Lichbloom,36905,134225,3,1,true,1,REQ_LEVEL_ABBR,56958,0,59955,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379810,0,399800,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,377986,0,397880,0,false,0
Lichbloom,36905,134225,1,1,true,1,REQ_LEVEL_ABBR,253000,0,285555,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,377986,0,397880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379772,0,399760,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379677,0,399660,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,377986,0,397880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,3,1,true,1,REQ_LEVEL_ABBR,56963,0,59961,0,false,0
Lichbloom,36905,134225,5,1,true,1,REQ_LEVEL_ABBR,94521,0,99495,0,false,0
Lichbloom,36905,134225,5,1,true,1,REQ_LEVEL_ABBR,94521,0,99495,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379715,0,399700,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379886,0,399880,0,false,0
Lichbloom,36905,134225,3,1,true,1,REQ_LEVEL_ABBR,56710,0,59694,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379658,0,399640,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379658,0,399640,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379658,0,399640,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379658,0,399640,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,377986,0,397880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,377986,0,397880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,377986,0,397880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379715,0,399700,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379715,0,399700,0,false,0
Lichbloom,36905,134225,4,1,true,1,REQ_LEVEL_ABBR,75936,0,79932,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379658,0,399640,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379791,0,399780,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379886,0,399880,0,false,0
Lichbloom,36905,134225,1,1,true,1,REQ_LEVEL_ABBR,73000,0,105555,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,377986,0,397880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379658,0,399640,0,false,0
Lichbloom,36905,134225,5,1,true,1,REQ_LEVEL_ABBR,94953,0,99950,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379658,0,399640,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379658,0,399640,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,399620,0,399620,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379772,0,399760,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379772,0,399760,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379772,0,399760,0,false,0
Lichbloom,36905,134225,3,1,true,1,REQ_LEVEL_ABBR,56963,0,59961,0,false,0
Lichbloom,36905,134225,3,1,true,1,REQ_LEVEL_ABBR,56963,0,59961,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379715,0,399700,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,377986,0,397880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,377986,0,397880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379886,0,399880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,377986,0,397880,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,379772,0,399760,0,false,0
Lichbloom,36905,134225,2,1,true,1,REQ_LEVEL_ABBR,37810,0,39800,0,false,0
Lichbloom,36905,134225,12,1,true,1,REQ_LEVEL_ABBR,227795,0,239784,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,12,1,true,1,REQ_LEVEL_ABBR,237540,0,238716,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,20,1,true,1,REQ_LEVEL_ABBR,395900,0,397860,0,false,0
Lichbloom,36905,134225,10,1,true,1,REQ_LEVEL_ABBR,188965,0,198910,0,false,0
Lichbloom,36905,134225,10,1,true,1,REQ_LEVEL_ABBR,188965,0,198910,0,false,0
Lichbloom,36905,134225,10,1,true,1,REQ_LEVEL_ABBR,188965,0,198910,0,false,0
Lichbloom,36905,134225,10,1,true,1,REQ_LEVEL_ABBR,188965,0,198910,0,false,0
Lichbloom,36905,134225,10,1,true,1,REQ_LEVEL_ABBR,188965,0,198910,0,false,0
Lichbloom,36905,134225,7,1,true,1,REQ_LEVEL_ABBR,132276,0,139237,0,false,0
Lichbloom,36905,134225,10,1,true,1,REQ_LEVEL_ABBR,188955,0,198900,0,false,0
Darkweb Bindings,35640,132615,1,3,false,74,REQ_LEVEL_ABBR,296296,0,370370,0,false,0
Darkweb Bindings,35640,132615,1,3,false,74,REQ_LEVEL_ABBR,351851,0,370369,0,false,0
8189,8189,132634,1,-1,false,854894080,121350,0,140000,0,false,0
5207,5207,135469,1,-1,false,854894080,1621,80,2000,1621,false,0
Solid Azure Moonstone,23118,134079,1,2,true,1,REQ_LEVEL_ABBR,4655,0,4899,0,false,0
Solid Azure Moonstone,23118,134079,1,2,true,1,REQ_LEVEL_ABBR,4655,0,4899,0,false,0
Solid Azure Moonstone,23118,134079,1,2,true,1,REQ_LEVEL_ABBR,4655,0,4899,0,false,0
Solid Azure Moonstone,23118,134079,1,2,true,1,REQ_LEVEL_ABBR,4275,0,4500,0,false,0
Solid Azure Moonstone,23118,134079,1,2,true,1,REQ_LEVEL_ABBR,4275,0,4500,0,false,0
Solid Azure Moonstone,23118,134079,1,2,true,1,REQ_LEVEL_ABBR,4275,0,4500,0,false,0
Solid Azure Moonstone,23118,134079,1,2,true,1,REQ_LEVEL_ABBR,4275,0,4500,0,false,0
Solid Azure Moonstone,23118,134079,1,2,true,1,REQ_LEVEL_ABBR,4275,0,4500,0,false,0
Solid Azure Moonstone,23118,134079,1,2,true,1,REQ_LEVEL_ABBR,4275,0,4500,0,false,0
Recipe: Roasted Moongraze Tenderloin,27686,134939,1,1,false,1,REQ_LEVEL_ABBR,500000,0,500000,0,false,0
Knightly Longsword of the Bear,864,135328,1,2,false,33,REQ_LEVEL_ABBR,18950,0,29850,0,false,0
43970,43970,132543,1,-1,false,854894080,663800,0,663800,0,false,0
Plans: Oathkeeper's Helm,23625,134940,1,4,false,1,REQ_LEVEL_ABBR,1230000,0,1250000,0,false,0
Two of Demons,44154,134482,1,1,true,1,REQ_LEVEL_ABBR,58784,0,61877,0,false,0
Two of Demons,44154,134482,1,1,true,1,REQ_LEVEL_ABBR,58784,0,61877,0,false,0
Two of Demons,44154,134482,1,1,true,1,REQ_LEVEL_ABBR,58784,0,61877,0,false,0
Murphstar of Strength,1207,133490,1,2,false,34,REQ_LEVEL_ABBR,14838,0,50000,0,false,0
Assault Band,13095,133346,1,3,false,39,REQ_LEVEL_ABBR,380000,0,399999,0,false,0
1326,1326,133888,10,-1,false,854894080,2916,0,2945,0,false,0
1326,1326,133888,10,-1,false,854894080,2793,0,2940,0,false,0
Coldrock Girdle of Fire Protection,36299,132511,1,2,false,68,REQ_LEVEL_ABBR,46309,0,89999,0,false,0
Greater Mystic Essence,11135,132868,3,2,true,1,REQ_LEVEL_ABBR,2494,0,2625,0,false,0
Greater Mystic Essence,11135,132868,1,2,true,1,REQ_LEVEL_ABBR,839,0,883,0,false,0
Greater Mystic Essence,11135,132868,1,2,true,1,REQ_LEVEL_ABBR,881,0,881,0,false,0
Greater Mystic Essence,11135,132868,5,2,true,1,REQ_LEVEL_ABBR,17045,0,17045,0,false,0
Greater Mystic Essence,11135,132868,1,2,true,1,REQ_LEVEL_ABBR,3208,0,3208,0,false,0
Greater Mystic Essence,11135,132868,1,2,true,1,REQ_LEVEL_ABBR,890,0,27110101,0,false,0
Greater Mystic Essence,11135,132868,1,2,true,1,REQ_LEVEL_ABBR,881,0,881,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,177202,0,27110101,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,176000,0,176000,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,175499,0,175499,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,175499,0,175499,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,175000,0,175000,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,175000,0,175000,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,175000,0,175000,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,175000,0,175000,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,175000,0,175000,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,175000,0,175000,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,175000,0,175000,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,175000,0,175000,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,175000,0,175000,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,175000,0,175000,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,175000,0,175000,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,175000,0,175000,0,false,0
Glyph of Steady Shot,42914,254290,1,1,false,62,REQ_LEVEL_ABBR,175000,0,175000,0,false,0
43265,43265,132936,1,-1,false,854894080,270000,0,270000,0,false,0
21177,21177,134471,1,-1,false,854894080,84351,0,84351,0,false,0
21177,21177,134471,1,-1,false,854894080,84351,0,84351,0,false,0
21177,21177,134471,1,-1,false,854894080,84351,0,84351,0,false,0
29904,29904,236193,1,-1,false,854894080,308911,0,308911,0,false,0
42396,42396,254293,1,-1,false,854894080,50050,2500,0,50050,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,125728,0,27110101,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,179599,0,179599,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,189850,0,196800,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,147136,0,154879,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,147136,0,154879,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,147136,0,154879,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,147136,0,154879,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,154880,0,154880,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,147136,0,154879,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,189850,0,196800,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,147135,0,154878,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,147135,0,154878,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,147135,0,154878,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,147135,0,154878,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,147135,0,154878,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,147134,0,154877,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,147134,0,154877,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,147134,0,154877,0,false,0
Glyph of Windfury Weapon,41542,254295,1,1,false,30,REQ_LEVEL_ABBR,154650,0,154700,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,9154,0,9154,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,8705,0,9163,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,9071,0,27110101,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,9154,0,9154,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,8696,0,9153,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,9154,0,9154,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,20134,0,20134,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,20134,0,20134,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,8705,0,9163,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,8705,0,9163,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,20134,0,20134,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,8695,0,9152,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,8695,0,9152,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,8695,0,9152,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,8695,0,9152,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,8695,0,9152,0,false,0
Glyph of Rune Tap,43825,254288,1,1,false,55,REQ_LEVEL_ABBR,8950,0,9000,0,false,0
Greater Maul of the Tiger,15262,133056,1,2,false,41,REQ_LEVEL_ABBR,258624,0,258624,0,false,0
Pattern: Big Bag of Enchantment,22309,134942,1,2,false,1,REQ_LEVEL_ABBR,475000,0,499999,0,false,0
36003,36003,132491,1,-1,false,854894080,135375,0,142500,0,false,0
36003,36003,132491,1,-1,false,854894080,300000,0,300000,0,false,0
4245,4245,133628,1,-1,false,854894080,3000,0,10000,0,false,0
4245,4245,133628,1,-1,false,854894080,3000,0,10000,0,false,0
4245,4245,133628,1,-1,false,854894080,3000,0,10000,0,false,0
